itemCollection_systemStores_Mechs_BlackMarket_Pirate,,,
mechdef_commando_COM-I,Mech,1,4
mechdef_commando_COM-N,Mech,1,4
mechdef_commando_COM-P,Mech,1,4
mechdef_commando_COM-Q,Mech,1,4
mechdef_firestarter_FS-I,Mech,1,4
mechdef_firestarter_FS-N,Mech,1,4
mechdef_firestarter_FS-P,Mech,1,4
mechdef_firestarter_FS-Q,Mech,1,4
mechdef_flea_FLE-I,Mech,1,4
mechdef_flea_FLE-N,Mech,1,4
mechdef_flea_FLE-P,Mech,1,4
mechdef_flea_FLE-Q,Mech,1,4
mechdef_javelin_JVN-I,Mech,1,4
mechdef_javelin_JVN-N,Mech,1,4
mechdef_javelin_JVN-P,Mech,1,4
mechdef_javelin_JVN-Q,Mech,1,4
mechdef_jenner_JR-I,Mech,1,4
mechdef_jenner_JR-n,Mech,1,4
mechdef_jenner_JR-P,Mech,1,4
mechdef_jenner_JR-Q,Mech,1,4
mechdef_locust_LCT-G,Mech,1,4
mechdef_locust_LCT-G2,Mech,1,4
mechdef_locust_LCT-I,Mech,1,4
mechdef_locust_LCT-N,Mech,1,4
mechdef_locust_LCT-N2,Mech,1,4
mechdef_locust_LCT-P,Mech,1,4
mechdef_locust_LCT-PP,Mech,1,4
mechdef_locust_LCT-P2,Mech,1,4
mechdef_locust_LCT-Q,Mech,1,4
mechdef_panther_PNT-I,Mech,1,4
mechdef_panther_PNT-I2,Mech,1,4
mechdef_panther_PNT-N,Mech,1,4
mechdef_panther_PNT-N2,Mech,1,4
mechdef_panther_PNT-P,Mech,1,4
mechdef_panther_PNT-Q,Mech,1,4
mechdef_spider_SDR-I,Mech,1,4
mechdef_spider_SDR-N,Mech,1,4
mechdef_spider_SDR-N2,Mech,1,4
mechdef_spider_SDR-P,Mech,1,4
mechdef_spider_SDR-Q,Mech,1,4
mechdef_urbanmech_UM-N,Mech,1,4
mechdef_urbanmech_UM-P,Mech,1,4
mechdef_urbanmech_UM-Q,Mech,1,4
mechdef_assassin_ASN-I,Mech,1,4
mechdef_assassin_ASN-N,Mech,1,4
mechdef_assassin_ASN-N2,Mech,1,4
mechdef_assassin_ASN-P,Mech,1,4
mechdef_assassin_ASN-Q,Mech,1,4
mechdef_blackjack_BJ-I,Mech,1,4
mechdef_blackjack_BJ-N,Mech,1,4
mechdef_blackjack_BJ-P,Mech,1,4
mechdef_blackjack_BJ-Q,Mech,1,4
mechdef_centurion_CN-I,Mech,1,4
mechdef_centurion_CN-N,Mech,1,4
mechdef_centurion_CN-P,Mech,1,4
mechdef_centurion_CN-Q,Mech,1,4
mechdef_cicada_CDA-I,Mech,1,4
mechdef_cicada_CDA-N,Mech,1,4
mechdef_cicada_CDA-N2,Mech,1,4
mechdef_cicada_CDA-P,Mech,1,4
mechdef_cicada_CDA-Q,Mech,1,4
mechdef_crab_CRB-I,Mech,1,4
mechdef_crab_CRB-N,Mech,1,4
mechdef_crab_CRB-Q,Mech,1,4
mechdef_enforcer_ENF-I,Mech,1,4
mechdef_enforcer_ENF-N,Mech,1,4
mechdef_enforcer_ENF-P,Mech,1,4
mechdef_enforcer_ENF-Q,Mech,1,4
mechdef_griffin_GRF-I,Mech,1,4
mechdef_griffin_GRF-N,Mech,1,4
mechdef_griffin_GRF-P,Mech,1,4
mechdef_griffin_GRF-Q,Mech,1,4
mechdef_hunchback_HBK-I,Mech,1,4
mechdef_hunchback_HBK-N,Mech,1,4
mechdef_hunchback_HBK-Q,Mech,1,4
mechdef_kintaro_KTO-I,Mech,1,4
mechdef_kintaro_KTO-N,Mech,1,4
mechdef_kintaro_KTO-P,Mech,1,4
mechdef_kintaro_KTO-Q,Mech,1,4
mechdef_phoenixhawk_PXH-G,Mech,1,4
mechdef_phoenixhawk_PXH-G2,Mech,1,4
mechdef_phoenixhawk_PXH-I,Mech,1,4
mechdef_phoenixhawk_PXH-I2,Mech,1,4
mechdef_phoenixhawk_PXH-I3,Mech,1,4
mechdef_phoenixhawk_PXH-N,Mech,1,4
mechdef_phoenixhawk_PXH-P,Mech,1,4
mechdef_phoenixhawk_PXH-Q,Mech,1,4
mechdef_shadowhawk_SHD-I,Mech,1,4
mechdef_shadowhawk_SHD-N,Mech,1,4
mechdef_shadowhawk_SHD-P,Mech,1,4
mechdef_shadowhawk_SHD-Q,Mech,1,4
mechdef_trebuchet_TBT-I,Mech,1,4
mechdef_trebuchet_TBT-N,Mech,1,4
mechdef_trebuchet_TBT-P,Mech,1,4
mechdef_trebuchet_TBT-Q,Mech,1,4
mechdef_vindicator_VND-I,Mech,1,4
mechdef_vindicator_VND-N,Mech,1,4
mechdef_vindicator_VND-P,Mech,1,4
mechdef_vindicator_VND-Q,Mech,1,4
mechdef_vulcan_VL-I,Mech,1,4
mechdef_vulcan_VL-N,Mech,1,4
mechdef_vulcan_VL-N2,Mech,1,4
mechdef_vulcan_VL-P,Mech,1,4
mechdef_vulcan_VL-Q,Mech,1,4
mechdef_wolverine_WVR-I,Mech,1,4
mechdef_wolverine_WVR-N,Mech,1,4
mechdef_wolverine_WVR-P,Mech,1,4
mechdef_wolverine_WVR-P2,Mech,1,4
mechdef_wolverine_WVR-Q,Mech,1,4
mechdef_archer_ARC-I,Mech,1,4
mechdef_archer_ARC-N,Mech,1,4
mechdef_archer_ARC-P,Mech,1,4
mechdef_archer_ARC-Q,Mech,1,4
mechdef_blackknight_BL-I-KNT,Mech,1,4
mechdef_blackknight_BL-N-KNT,Mech,1,4
mechdef_blackknight_BL-P-KNT,Mech,1,4
mechdef_blackknight_BL-Q-KNT,Mech,1,4
mechdef_cataphract_CTF-I,Mech,1,4
mechdef_cataphract_CTF-Q,Mech,1,4
mechdef_catapult_CPLT-I,Mech,1,4
mechdef_catapult_CPLT-N,Mech,1,4
mechdef_catapult_CPLT-P,Mech,1,4
mechdef_catapult_CPLT-Q,Mech,1,4
mechdef_dragon_DRG-I,Mech,1,4
mechdef_dragon_DRG-N,Mech,1,4
mechdef_dragon_DRG-P,Mech,1,4
mechdef_dragon_DRG-Q,Mech,1,4
mechdef_grasshopper_GHR-I,Mech,1,4
mechdef_grasshopper_GHR-N,Mech,1,4
mechdef_grasshopper_GHR-P,Mech,1,4
mechdef_grasshopper_GHR-Q,Mech,1,4
mechdef_jagermech_JM-I,Mech,1,4
mechdef_jagermech_JM-N,Mech,1,4
mechdef_jagermech_JM-P,Mech,1,4
mechdef_jagermech_JM-Q,Mech,1,4
mechdef_marauder_MAD-I,Mech,1,4
mechdef_marauder_MAD-P,Mech,1,4
mechdef_marauder_MAD-Q,Mech,1,4
mechdef_orion_ON-I,Mech,1,4
mechdef_orion_ON-N,Mech,1,4
mechdef_orion_ON-P,Mech,1,4
mechdef_orion_ON-Q,Mech,1,4
mechdef_quickdraw_QKD-I,Mech,1,4
mechdef_quickdraw_QKD-N,Mech,1,4
mechdef_quickdraw_QKD-P,Mech,1,4
mechdef_quickdraw_QKD-Q,Mech,1,4
mechdef_rifleman_RFL-I,Mech,1,4
mechdef_rifleman_RFL-P,Mech,1,4
mechdef_rifleman_RFL-Q,Mech,1,4
mechdef_thunderbolt_TDR-I,Mech,1,4
mechdef_thunderbolt_TDR-N,Mech,1,4
mechdef_thunderbolt_TDR-P,Mech,1,4
mechdef_thunderbolt_TDR-Q,Mech,1,4
mechdef_warhammer_WHM-I,Mech,1,4
mechdef_warhammer_WHM-N,Mech,1,4
mechdef_warhammer_WHM-P,Mech,1,4
mechdef_warhammer_WHM-Q,Mech,1,4
mechdef_annihilator_ANH-I,Mech,1,4
mechdef_annihilator_ANH-Q,Mech,1,4
mechdef_annihilator_ANH-P,Mech,1,4
mechdef_atlas_AS-I,Mech,1,4
mechdef_atlas_AS-N,Mech,1,4
mechdef_atlas_AS-Q,Mech,1,4
mechdef_atlas_AS-P,Mech,1,4
mechdef_awesome_AWS-I,Mech,1,4
mechdef_awesome_AWS-P,Mech,1,4
mechdef_awesome_AWS-Q,Mech,1,4
mechdef_banshee_BNC-I,Mech,1,4
mechdef_banshee_BNC-N,Mech,1,4
mechdef_banshee_BNC-P,Mech,1,4
mechdef_banshee_BNC-Q,Mech,1,4
mechdef_battlemaster_BLR-I,Mech,1,4
mechdef_battlemaster_BLR-N,Mech,1,4
mechdef_battlemaster_BLR-P,Mech,1,4
mechdef_battlemaster_BLR-Q,Mech,1,4
mechdef_cyclops_CP-I,Mech,1,4
mechdef_cyclops_CP-N,Mech,1,4
mechdef_cyclops_CP-P,Mech,1,4
mechdef_cyclops_CP-Q,Mech,1,4
mechdef_highlander_HGN-I,Mech,1,4
mechdef_highlander_HGN-N,Mech,1,4
mechdef_highlander_HGN-P,Mech,1,4
mechdef_highlander_HGN-Q,Mech,1,4
mechdef_kingcrab_KGC-I,Mech,1,4
mechdef_kingcrab_KGC-P,Mech,1,4
mechdef_kingcrab_KGC-Q,Mech,1,4
mechdef_stalker_STK-I,Mech,1,4
mechdef_stalker_STK-P,Mech,1,4
mechdef_stalker_STK-Q,Mech,1,4
mechdef_victor_VTR-I,Mech,1,4
mechdef_victor_VTR-N,Mech,1,4
mechdef_victor_VTR-P,Mech,1,4
mechdef_victor_VTR-Q,Mech,1,4
mechdef_zeus_ZEU-I,Mech,1,4
mechdef_zeus_ZEU-N,Mech,1,4
mechdef_zeus_ZEU-P,Mech,1,4
mechdef_zeus_ZEU-Q,Mech,1,4
